% Model,System_batch.mph
% Version,COMSOL 6.0.0.318
% Date,"Sep 29 2023, 10:36"
% Table,Generator_export - 
% Time,Q,DH,QHD,QHH,prod,Qm,DHp,QH,D,QD
1.803424168588033E-7,0.9834792661183944,0.9822819991288713,0.001197336339120964,0.0011972674255697519,0.0011973224032633494,0.009332664665330228,0.009332664665330228,0.004793465015580986,0.004793354629554616,4.3421463820304916E-10
1.824078780292456E-7,0.9833275808562916,0.9820825000286576,0.0012451540239243198,0.0012450812784380561,0.00124513896838315,0.009351901449931827,0.009351901449931827,0.004830281940655706,0.004830166115432284,4.489493198907916E-10
1.8447333919968788E-7,0.9831766868539279,0.9818830721296171,0.0012936918986774324,0.001293615190139142,0.0012936756600799802,0.009370339101379795,0.009370339101379795,0.0048656664900953925,0.004865545089919697,4.6395072148449223E-10
1.8653880037013017E-7,0.9830265608379066,0.9816837152467427,0.0013429268759898813,0.0013428460722833494,0.0013429093891469685,0.009388006741815632,0.009388006741815632,0.004899658990935868,0.00489953188168716,4.792187827793902E-10
1.8860426154057246E-7,0.9828771797529714,0.98148442919986,0.0013928360817112577,0.001392751049788722,0.0013928172796436235,0.009404932552166463,0.009404932552166463,0.00493230006673848,0.00493216711601316,4.947534326646027E-10
1.9066972271101475E-7,0.9827285208123717,0.9812852138135743,0.0014433969053516812,0.0014433075112989355,0.001443376719317922,0.009421143792907894,0.009421143792907894,0.004963630465624762,0.004963491542810714,5.105545905068521E-10
1.9273518388145704E-7,0.9825805615427275,0.9810860689172072,0.0014945870450138398,0.0014944931541127431,0.001494565404539741,0.009436666825205768,0.009436666825205768,0.004993690904407264,0.004993545880750211,5.266221673949274E-10
1.9480064505189933E-7,0.982433279823655,0.9808869943447242,0.001546384547092413,0.0015462860238808051,0.0015463613800015005,0.009451527132342066,0.009451527132342066,0.005022521928142545,0.005022370676804782,5.429560672552236E-10
1.9686610622234162E-7,0.9822866539224242,0.980687989934655,0.0015987678410135835,0.0015986645493426205,0.0015987430734587264,0.009465749341338463,0.009465749341338463,0.00505016378437369,0.005050006180485566,5.595561878483256E-10
1.989315673927839E-7,0.9821406625239331,0.9804890555300088,0.0016517157692988278,0.0016516075723877722,0.0016516893257947363,0.00947935724469876,0.00947935724469876,0.005076656311287502,0.005076492231992002,5.764224216561979E-10
2.009970285632262E-7,0.9819952847562944,0.9802901909781814,0.00170520761324396,0.0017050943737324596,0.00170517941670043,0.00949237382219871,0.00949237382219871,0.005102038838983996,0.005101868163474818,5.935546566690848E-10
2.030624897336685E-7,0.9818505002123235,0.9800913961308597,0.0017592231145070391,0.0017591046945049395,0.0017591930862628025,0.009504821262658612,0.009504821262658612,0.005126350103041142,0.0051261727125946205,6.109527770807661E-10
2.0512795090411078E-7,0.9817062889672259,0.9798926708439225,0.00181374249289785,0.0018136187540325947,0.0018137105527548986,0.009516720985640357,0.009516720985640357,0.005149628169554163,0.005149443947555433,6.286166639003206E-10
2.0719341207455307E-7,0.9815626315927727,0.9796940149773361,0.0018687464606577733,0.0018686172641194509,0.0018687125269160343,0.009528093663016646,0.009528093663016646,0.005171910370834504,0.005171719202798233,6.465461954880677E-10
2.0925887324499536E-7,0.9814195091682437,0.9794954283950492,0.0019242162335124497,0.001924081440096548,0.0019241802230047025,0.009538959240365616,0.009538959240365616,0.005193233250967317,0.005193035024553396,6.647412480228648E-10
2.1132433441543765E-7,0.9812769032884188,0.9792969109648865,0.0019801335387711915,0.001979993008919132,0.0019800953668981155,0.009549336958149251,0.009549336958149251,0.005213632520446578,0.00521342712547109,6.832016959074539E-10
2.1338979558587994E-7,0.9811347960688762,0.9790984625584387,0.0020364806207370228,0.0020363342145745416,0.002036440201502288,0.00955924537263877,0.00955924537263877,0.005233143019132437,0.0052329303475742404,7.019274121180771E-10
2.1545525675632223E-7,0.9809931701488549,0.978900083050954,0.002093240243679884,0.0020930878210533308,0.0020931974897251873,0.009568702376554581,0.009568702376554581,0.0052517986868050705,0.0052515786328083255,7.209182685041185E-10
2.1752071792676451E-7,0.98085200869192,0.978701772321229,0.002150395692613274,0.0021502371131239045,0.002150350515253246,0.009577725219392484,0.009577725219392484,0.005269632540622053,0.005269405000494993,7.401741360430887E-10
2.195861790972068E-7,0.980711295384658,0.9785035302514986,0.0022079307721016876,0.0022077658951380266,0.0022078830813586016,0.009586330527411624,0.009586330527411624,0.005286676658821265,0.0052864415310315055,7.596948850558367E-10
2.216516402676491E-7,0.9805710144336198,0.9783053567273274,0.0022658298033129283,0.0022656584880812736,0.0022657795079511368,0.009594534323263083,0.009594534323263083,0.005302962170047819,0.005302719355214491,7.794803853864712E-10
2.2371710143809138E-7,0.9804311505607076,0.9781072516375027,0.00232407761951589,0.0023238997250690312,0.0023240246270759355,0.009602352045241267,0.009602352045241267,0.005318519247720758,0.00531826864860373,7.995305065510874E-10
2.2578256260853367E-7,0.9802916889971977,0.9779092148739265,0.002382659560210934,0.0023824749454751685,0.0023826037770432852,0.009609798566143106,0.009609798566143106,0.005333377108892782,0.005333118630379216,8.198451178590299E-10
2.2784802377897596E-7,0.9801526154765702,0.9777112463315111,0.002441561464066705,0.0024413699878672156,0.002441502795365064,0.009616888211722793,0.009616888211722793,0.005347564017093549,0.005347297566182042,8.404240885100853E-10
2.2991348494941825E-7,0.9800139162263082,0.9775133459080758,0.0025007696608241765,0.002500571181908851,0.002500708010658325,0.009623634778732227,0.009623634778732227,0.0053611072886837665,0.005360832774466294,8.612672876706742E-10
2.3197894611986054E-7,0.979875577958813,0.9773155135042446,0.002560270962316101,0.0025600653393778525,0.002560206233664245,0.009630051552539485,0.009630051552539485,0.0053740333022830305,0.0053737506359249065,8.823745845318155E-10
2.3404440729030283E-7,0.979737587861576,0.9771177490233467,0.0026200526527378363,0.0026198397444355125,0.002619984747518422,0.009636151324319752,0.009636151324319752,0.005386367510868909,0.005386076605586962,9.037458483513631E-10
2.3610986846074512E-7,0.979599933586724,0.9769200523713194,0.0026801024782938825,0.002679882143271808,0.0026800312973968518,0.009641946407814883,0.009641946407814883,0.005398134456177995,0.005397835227217146,9.25380948482755E-10
2.381753296311874E-7,0.9794626032400601,0.9767224234566123,0.0027404086363333325,0.002740180733239569,0.0027403340796508077,0.009647448655659467,0.009647448655659467,0.00540935778507127,0.00540905014967969,9.472797543922819E-10
2.402407908016297E-7,0.9793255853696948,0.9765248621900945,0.0028009597640769692,0.002800724151580351,0.002800881730533336,0.009652669475272723,0.009652669475272723,0.005420060267556244,0.005419744144959245,9.694421356666646E-10
2.4230625197207196E-7,0.9791888689543679,0.976327368484965,0.0028617449270288142,0.0028615014638348124,0.0028616633146101994,0.00965761984431689,0.00965761984431689,0.005430263816186677,0.005429939127559502,9.918679620125315E-10
2.443717131425142E-7,0.9790524433915375,0.9761299422566638,0.002922753607155659,0.002922502152021148,0.0029226683129387828,0.009662310325723972,0.009662310325723972,0.005439989506587407,0.005439656175027041,1.0145571032492045E-9
2.464371743129565E-7,0.9789162984853167,0.9759325834227864,0.0029839756909094276,0.0029837161026564024,0.0029838866110898335,0.009666751082293755,0.009666751082293755,0.005449257598876741,0.005448915549372897,1.0375094292960387E-9
2.4850263548339875E-7,0.9787804244343217,0.9757352919030021,0.003045401457159184,0.003045133594687484,0.0030453084870788244,0.009670951890866954,0.009670951890866954,0.0054580875597822,0.00545773671918759,1.0607248101554082E-9
2.50568096653841E-7,0.9786448118194907,0.9755380676189723,0.0031070215650920562,0.0031067452873911492,0.003106924599266251,0.009674922156078163,0.009674922156078163,0.005466498085266984,0.005466138382266979,1.0842031158922973E-9
2.526335578242833E-7,0.978509451591928,0.9753409104942733,0.00316882704213552,0.003168542208295398,0.0031687259742792604,0.009678670923694037,0.009678670923694037,0.005474507123504547,0.005474138488586342,1.1079442166113287E-9
2.5676448016516785E-7,0.978239443275693,0.974946797331494,0.0032929494713606847,0.0032926471031633742,0.0032928398765208603,0.009685549125086224,0.009685549125086224,0.00548940986594392,0.005489023168089408,1.1562141096952447E-9
2.6048231027196394E-7,0.9779972157680273,0.9745923244386415,0.003405211162497068,0.0034048925327395288,0.003405093522349469,0.009691065483608739,0.009691065483608739,0.005501613849997735,0.0055012106753707,1.2005544553544474E-9
2.6420014037876E-7,0.9777556820087135,0.9742380680375232,0.0035179505656133783,0.0035176152197827193,0.0035178245245316014,0.009695988785232671,0.009695988785232671,0.005512762172302086,0.005512342322280106,1.2457442304847153E-9
2.679179704855561E-7,0.9775148011588635,0.9738840277435253,0.0036311272255666774,0.0036307747100185646,0.003630992424143511,0.009700360298030945,0.009700360298030945,0.005522935313089971,0.00552249859835011,1.2917826778159167E-9
2.716358005923522E-7,0.9772745351796615,0.9735302031855468,0.003744703473713982,0.003744333335731434,0.0037445595489745166,0.009704218614096718,0.009704218614096718,0.00553220805544332,0.005531754295653503,1.3386690367397373E-9
2.753536306991483E-7,0.9770348487525062,0.9731765940057975,0.0038586443482662392,0.0038582561361095538,0.0038584909338786584,0.009707599722329638,0.009707599722329638,0.005540649651665412,0.005540178675162702,1.3864025440320121E-9
2.7907146080594436E-7,0.9767957091305148,0.9728231998590939,0.0039729174465043034,0.003972510709452494,0.003972754172982902,0.009710537146041637,0.009710537146041637,0.005548324129747569,0.005547835773215007,1.4349824338396181E-9
2.8278929091274044E-7,0.9765570859729751,0.972470020412031,0.004087492760067988,0.004087067048452419,0.004087319254966885,0.009713062095745247,0.009713062095745247,0.005555290635558311,0.005554784743704752,1.4844079374554179E-9
2.865071210195365E-7,0.9763189511804747,0.9721170553421518,0.0042023425109223855,0.004201897376153365,0.004202158399019679,0.009715203620505245,0.009715203620505245,0.0055616037744367075,0.005561080199681708,1.534678283056975E-9
2.902249511263326E-7,0.9760812787367259,0.9717643043371564,0.004317440993979586,0.004316975988566667,0.004317245897452117,0.009716988752517884,0.009716988752517884,0.005567313939551477,0.005566772541716384,1.5857926954674096E-9
2.939427812331287E-7,0.9758440445590133,0.9714117670941618,0.004432764428292251,0.00443227910585898,0.004432557966881327,0.009718442643432277,0.009718442643432277,0.00557246762275077,0.00557190826875675,1.6377503959566551E-9
2.976606113399248E-7,0.9756072263577326,0.9710594433190118,0.004548290817287844,0.0045477847325815805,0.004548072608456283,0.009719588692235749,0.009719588692235749,0.005577107706673205,0.005576530270246818,1.6905506020873726E-9
3.0137844144672086E-7,0.9753708035049561,0.9707073327256384,0.004663999817976308,0.004663472526873738,0.004663769477057199,0.00972044866496125,0.00972044866496125,0.005581273738065522,0.0055806780994522255,1.7441925276046866E-9
3.0509627155351694E-7,0.9751347569117378,0.9703554350354686,0.004779872618852998,0.0047793236783618695,0.0047796297591905556,0.009721042806612628,0.009721042806612628,0.005585002182748572,0.005584388228434488,1.7986753823669574E-9
3.0881410166031303E-7,0.9748990689137927,0.9700037499768763,0.0048958918261288314,0.00489532079438641,0.004895636059211727,0.009721389945738233,0.009721389945738233,0.005588326662908358,0.0055876942853505225,1.8539983723140466E-9
3.125319317671091E-7,0.9746637231651354,0.9696522772846746,0.005012041357879116,0.005011447794147779,0.005011772293466648,0.009721507592082644,0.009721507592082644,0.005591278177511137,0.005590627274876352,1.910160699469251E-9
3.162497618739052E-7,0.9744287045392486,0.9693010166996462,0.005128306345685055,0.005127689810345447,0.005128023591926527,0.009721412027733007,0.009721412027733007,0.005593885306706911,0.005593215782619306,1.9671615619710423E-9
3.199675919807013E-7,0.9741939990373514,0.9689499679681093,0.005244673043337251,0.005244033097879323,0.005244376206884878,0.009721118392158988,0.009721118392158988,0.005596174401117274,0.005595486164414572,2.0250001541308357E-9
3.2368542208749736E-7,0.9739595937033338,0.9685991308415163,0.005361128742173758,0.005360464949186034,0.00536081742828946,0.009720640761526506,0.009720640761526506,0.0055981697569123835,0.0055974627214108565,2.0836756665131743E-9
3.2740325219429345E-7,0.9737254765449385,0.9682485050760836,0.00547766169263409,0.005476973615791422,0.005477335505290462,0.009719992222646101,0.009719992222646101,0.005599893777574443,0.0055991678618424814,2.14318728603494E-9
3.3483891240788567E-7,0.9732580505000132,0.9675478863665303,0.005710904349848308,0.00571016640206077,0.005710547221389044,0.009718244239056513,0.009718244239056513,0.005602632241006107,0.005601868344233257,2.2647144769059605E-9
3.4153100660011867E-7,0.9728382511551555,0.9669180500129223,0.005920987836289169,0.005920203523140547,0.005920601495476367,0.009716198309470665,0.009716198309470665,0.005604356795638438,0.005603558480755096,2.3769401132134194E-9
3.482231007923517E-7,0.9724192381369502,0.9662888948679338,0.006131177840920913,0.006130345764951026,0.006130760988863047,0.009713761359553957,0.009713761359553957,0.005605474402331346,0.005604641469503989,2.4918618991589636E-9
3.549151949845847E-7,0.9720009678065306,0.9656604196458296,0.006341432004880374,0.0063405507743553744,0.006340983338175532,0.009710982073234689,0.009710982073234689,0.0056060647280284205,0.005605196997901815,2.6094749961253917E-9
3.616072891768177E-7,0.971583401884347,0.9650326230860262,0.006551713303630247,0.006550781532382912,0.006551231515029342,0.009707903377311033,0.009707903377311033,0.005606197168993633,0.0056052944810450174,2.729774528353399E-9
3.682993833690507E-7,0.9711665069044789,0.9644055039522301,0.006761989502141528,0.006761005809401648,0.0067614732811628496,0.009704562974239831,0.009704562974239831,0.005605931953356876,0.005604994164327662,2.852755592765052E-9
3.749914775612837E-7,0.9707502536341068,0.9637790610302803,0.006972232576525474,0.006971195586747943,0.006971680610015061,0.009700993925774254,0.009700993925774254,0.005605321294741662,0.0056043482771728995,2.978413264140188E-9
3.816835717535167E-7,0.9703346165331593,0.9631532931258003,0.007182418176027696,0.007181326518722032,0.007181829148667326,0.009697225205538123,0.009697225205538123,0.005604410456054652,0.005603402096930102,3.1067425986795194E-9
3.883756659457497E-7,0.9699195732734125,0.9625281990619976,0.007392525144324364,0.00739137745388779,0.007391897739090988,0.0096932821978014,0.0096932821978014,0.005603238689014791,0.00560219488850824,3.23773863694063E-9
3.950677601379827E-7,0.9695051043176518,0.9619037776776979,0.00760253510064399,0.007601330016199564,0.007601867999224851,0.00968918713972655,0.00968918713972655,0.005601840050496334,0.005600760720817616,3.37139640646057E-9
4.017598543302157E-7,0.9690911925537661,0.9612800278256216,0.0078124320755803365,0.0078111682408211185,0.0078117239587478385,0.009684959510735584,0.009684959510735584,0.005600244107435656,0.005599129171769283,3.5077109241613617E-9
4.084519485224487E-7,0.9686778229773514,0.9606569483708788,0.008022202195193288,0.008020878258233251,0.008021451743143386,0.00968061637433065,0.00968061637433065,0.005598476544199055,0.005597325935729257,3.6466771985671375E-9
4.151440427146817E-7,0.9682649824165771,0.9600345381896598,0.008231833407178112,0.008230448020410244,0.00823103929983568,0.009676172677802995,0.009676172677802995,0.0055965596856613255,0.00559537334667751,3.788290231842627E-9
4.285282310991477E-7,0.9674408313536548,0.958791719736639,0.008650628009319029,0.008649115701890725,0.00864974263194472,0.009667047850879214,0.009667047850879214,0.005592373000616944,0.0055911150694954405,4.079429875550503E-9
4.405740006451671E-7,0.9667008049636413,0.9576754608752233,0.009026979549011443,0.009025348444542993,0.009026007517155406,0.009658603523104733,0.009658603523104733,0.005588259164916745,0.005586936677884506,4.35045675709691E-9
4.5261977019118645E-7,0.9659623523846858,0.9565613533730853,0.009402757854633062,0.0094010036474773,0.009401694898782028,0.009649990053998877,0.009649990053998877,0.005583891424781402,0.005582504301072951,4.629981145725723E-9
4.646655397372058E-7,0.9652254374561686,0.9554493909755161,0.009777932999528454,0.00977605140475405,0.009776774856208105,0.009641246723528663,0.009641246723528663,0.005579326493487398,0.005577874681720092,4.91797398446768E-9
4.767113092832252E-7,0.9644900307021329,0.9543395674690539,0.010152481701295065,0.010150468453848966,0.01015122411450428,0.009632404781660024,0.009632404781660024,0.005574609141981793,0.0055730926156122166,5.214406190245221E-9
4.887570788292445E-7,0.9637561080822248,0.9532318766849848,0.010526386069162333,0.010524236923093106,0.010525024791578975,0.009623488913308921,0.009623488913308921,0.005569774488171021,0.005568193241530086,5.519248713106609E-9
5.00802848375264E-7,0.9630236498792215,0.9521263124970559,0.010899632493726254,0.010897343221487743,0.0108981632877098,0.009614518554455526,0.009614518554455526,0.005564850013729137,0.00556320405862408,5.832472563399842E-9
5.128486179212834E-7,0.9622926397825649,0.9510228688179821,0.011272210733895019,0.01126977712573068,0.011270629372314881,0.009605508985671068,0.009605508985671068,0.005559857213066352,0.00555814657589266,6.15404882679208E-9
5.248943874673028E-7,0.9615630641566308,0.9499215395961261,0.011644113188404304,0.0116415310518066,0.011642415455320803,0.00959647221233244,0.00959647221233244,0.005554812901738,0.005553037621036201,6.483948674005827E-9
5.489859265593415E-7,0.9601081601010739,0.9477251925150427,0.012385866445224809,0.012382974762471414,0.012383923385409624,0.009578360784828061,0.009578360784828061,0.0055446307324650435,0.00554272632876077,7.168566099690683E-9
5.706683117421764E-7,0.9588035548649068,0.9457556510051496,0.013051096128855319,0.013047911681013635,0.013048917980934355,0.009562039097432634,0.009562039097432634,0.005535390409314316,0.005533370007728588,7.812898600189672E-9
5.923506969250113E-7,0.9575034603927852,0.9437928675099937,0.01371409192259187,0.013710601375402394,0.01371166522211884,0.009545723474513613,0.009545723474513613,0.005526114345165384,0.005523978179547228,8.483755080594237E-9
6.140330821078463E-7,0.9562078403348415,0.9418368078783177,0.014374851539527193,0.014371041646863264,0.014372162899048739,0.00952943100275866,0.00952943100275866,0.00551682628904368,0.005514574615685789,9.180971702310086E-9
6.357154672906812E-7,0.9549166631507703,0.9398874381294613,0.01503337733356303,0.015029234935587927,0.015030413444102051,0.009513172859514701,0.009513172859514701,0.005507541809977736,0.005505174900963253,9.904385375492817E-9
6.573978524735161E-7,0.9536299006486356,0.9379447244994092,0.01568967479195903,0.01568518681349406,0.015686422423878438,0.009496956181538332,0.009496956181538332,0.0054982709041310335,0.0054957890423412035,1.0653834035949541E-8
6.79080237656351E-7,0.9523475269005823,0.9360086334519407,0.01634375143965124,0.016338904888785553,0.016340197443087606,0.009480785436835849,0.009480785436835849,0.00548901989837395,0.005486423373839322,1.1429156738835638E-8
7.007626228391859E-7,0.9510695174961494,0.934079131679192,0.016995616091796447,0.016990398058706304,0.016991747396790203,0.009464663365952577,0.009464663365952577,0.005479792750380735,0.005477081857658188,1.2230193688399177E-8
7.224450080220208E-7,0.9497958490475522,0.9321561860993848,0.017645278361156397,0.01763967601709026,0.01764108197756744,0.009448591604834026,0.009448591604834026,0.0054705919055539984,0.005467766941864498,1.3056786244517615E-8
7.441273932048557E-7,0.9485264988688425,0.9302397638540703,0.018292748339891512,0.01828674893628121,0.01828821135716396,0.0094325710884305,0.0094325710884305,0.005461418850544662,0.005458480114464948,1.390877692029135E-8
7.658097783876906E-7,0.9472614447703166,0.9283298323055024,0.018938036396499068,0.018931627264164863,0.018933145983320968,0.00941660230896863,0.00941660230896863,0.005452274466603206,0.005449222257155385,1.4786009375903735E-8
7.874921635705255E-7,0.9460006649275949,0.9264263590342493,0.019581153047213178,0.01957432159563796,0.019575896451104004,0.009400685479976833,0.009400685479976833,0.005443159253605256,0.005439993869629021,1.5688328410780847E-8
8.091745487533604E-7,0.9447441377984543,0.9245293118370085,0.02022210887497225,0.02021484259162634,0.020216473421821663,0.009384820639987775,0.009384820639987775,0.005434073471530876,0.005430795211254491,1.6615579954919692E-8
8.308569339361953E-7,0.943491842069966,0.9226386587245714,0.020860914478553174,0.02085320092825618,0.020854887572127525,0.009369007717934011,0.009369007717934011,0.005425017229626571,0.005421626390376449,1.7567611059795987E-8
8.525393191190303E-7,0.9422437566247781,0.9207543679198966,0.021497580440755577,0.021489407265065603,0.021491149562183835,0.009353246574331757,0.009353246574331757,0.005415990542541499,0.005412487420547649,1.854426988906568E-8
8.742217043018652E-7,0.9409998605194715,0.9188764078562581,0.022132117308587405,0.02212347222521059,0.02212527001583447,0.009337537027202539,0.009337537027202539,0.005406993365660482,0.005403378255927844,1.9545405709179934E-8
8.959040894847001E-7,0.939760132970513,0.9170047471754466,0.022764535581001714,0.022755406383217276,0.022757259508334758,0.00932187886838758,0.00932187886838758,0.005398025617346021,0.005394298813570795,2.0570868879983806E-8
9.17586474667535E-7,0.9385245533449956,0.9151393547260132,0.02339484570138214,0.023385220257479446,0.023387128558833698,0.00930627187381784,0.00930627187381784,0.005389087192944895,0.005385248987461418,2.1620510845340954E-8
9.392688598503699E-7,0.9372931011543951,0.9132801995615433,0.024023058053014208,0.024012924305739557,0.02401488762584465,0.009290715809981323,0.009290715809981323,0.005380177973613129,0.0053762286573614156,2.2694184123809972E-8
9.826336302160397E-7,0.9348424709502391,0.9095804377081291,0.0252732443081951,0.025262058175134716,0.025264131064548858,0.009259755189413438,0.009259755189413438,0.005362446454692669,0.005358275781972295,2.4912846536177487E-8
1.0216619235451425E-6,0.9326508152551415,0.9062716747783389,0.026391341263015598,0.026379167488713343,0.026381338459907287,0.00923206236703273,0.00923206236703273,0.005346586625893978,0.005342217712829187,2.6990360192695335E-8
1.0606902168742453E-6,0.9304722198780783,0.9029826482974511,0.027502800094083703,0.027489600747081552,0.027491869302031346,0.009204530793887465,0.009204530793887465,0.005330819333174208,0.00532625310019652,2.914348852742772E-8
1.099718510203348E-6,0.9283065705963867,0.8997131856255085,0.02860767880431625,0.02859341636671363,0.028595782011883904,0.009177159070122095,0.009177159070122095,0.005315143780480344,0.005310381139863511,3.1371412159249674E-8
1.1387468035324509E-6,0.926153754239447,0.8964631157067903,0.029706034868741037,0.02969067223190009,0.029693134478222756,0.009149945803454672,0.009149945803454672,0.0052995591722063765,0.005294601028100518,3.367332018468522E-8
1.1777750968615537E-6,0.9240136588601455,0.8932322693320741,0.030797925144313495,0.030781425603947764,0.030783983966786114,0.009122889613977845,0.009122889613977845,0.005284064717912193,0.005278911966405837,3.60484114073852E-8
1.2168033901906565E-6,0.9218861737790838,0.8900204792071565,0.03188340584575837,0.03186573309687026,0.03186838709597536,0.009095989136194738,0.009095989136194738,0.005268659634546255,0.0052633131637436015,3.849589464353911E-8
1.2558316835197593E-6,0.9197711895867647,0.8868275799569907,0.03296253254361475,0.032943650675435726,0.03294639983489897,0.009069243019783154,0.009069243019783154,0.005253343147401776,0.005247803837507477,4.1014988720647575E-8
1.294859976848862E-6,0.9176685981320751,0.8836534081086481,0.03403536016970538,0.03401523366068851,0.034018077508892824,0.009042649929781932,0.009042649929781932,0.0052381144904568525,0.005232383213863886,4.360492237576094E-8
1.3338882701779649E-6,0.915578292506449,0.8804978020675225,0.03510194302502581,0.0350805367379064,0.03508347480747698,0.0090162085465256,0.0090162085465256,0.005222972906431745,0.005217050527809992,4.6264934121959354E-8
1.3729165635070677E-6,0.9135001670268058,0.8773606020915895,0.03616233478835317,0.03613961396528155,0.03614264579303701,0.008989917565477217,0.008989917565477217,0.005207917646725989,0.005201805023110358,4.8994272105999764E-8
1.4119448568361705E-6,0.9114341172182897,0.8742416502653211,0.0372165885249969,0.03719251878274384,0.03719564390964787,0.008963775697025184,0.008963775697025184,0.005192947971310098,0.005186645952187686,5.17921939647479E-8
1.4509731501652732E-6,0.9093800397971367,0.8711407904737823,0.038264756695496206,0.03823930402073035,0.03824252199184409,0.008937781666270942,0.008937781666270942,0.00517806314860366,0.0051715725759997454,5.4657966682903004E-8
1.490001443494376E-6,0.907337832653777,0.8680578683770843,0.03930689116420055,0.039280021908836706,0.03928333227327173,0.008911934212817423,0.008911934212817423,0.005163262455351947,0.005156584163914765,5.759086645281831E-8
1.5290297368234788E-6,0.9053073948362068,0.8649927313852398,0.04034304320771385,0.04031472408433102,0.040318126395202984,0.008886232090561288,0.008886232090561288,0.005148545176504872,0.005141679993589181,6.059017853665133E-8
1.5680580301525816E-6,0.903288626533634,0.8619452286334383,0.04137326352319803,0.04134346160052589,0.041346955414908924,0.008860674067489452,0.008860674067489452,0.005133910605099049,0.005126859350848501,6.36551971308893E-8
1.6070863234816844E-6,0.9012814290603971,0.8589152109577327,0.04239760223653687,0.04236628493500962,0.042369869813891306,0.008835258925479707,0.008835258925479707,0.005119358042142706,0.00511212152957105,6.678522523323241E-8
1.6461146168107872E-6,0.8992857048401564,0.8559025308711385,0.04341610891036219,0.043383243997738456,0.043386919505975494,0.008809985460105101,0.008809985460105101,0.0051048867965031155,0.00509746583157424,6.997957451179779E-8
1.68514291013989E-6,0.8973013573903482,0.8529070425401313,0.04442883255194503,0.04439438813899284,0.04439815384526726,0.00878485248044185,0.00878485248044185,0.005090496184796194,0.005082891566503068,7.323756517660091E-8
1.7241712034689928E-6,0.8953282913069005,0.8499286017615404,0.04543582162095448,0.045399766157200025,0.0454036216339761,0.008759858808880555,0.008759858808880555,0.005076185531278131,0.005068398051720624,7.655852585326984E-8
1.7631994967980956E-6,0.8933664122492048,0.8469670659398284,0.04643712403708675,0.04639942630662593,0.04640337113010767,0.008735003280940635,0.008735003280940635,0.005061954167738874,0.005053984612200499,7.994179345894825E-8
1.8022277901271984E-6,0.8914156269253382,0.8440222940647485,0.04743278718756702,0.047393416304938665,0.047397450055027913,0.008710284745087884,0.008710284745087884,0.005047801433397434,0.0050396505804210165,8.338671308034349E-8
1.8412560834563012E-6,0.88947584307753,0.8410941466893755,0.048422857934526636,0.048381783340646294,0.04838590560090133,0.008685702062555048,0.008685702062555048,0.005033726674798928,0.005025395296261232,8.68926378538771E-8
1.880284376785404E-6,0.8875469694678715,0.8381824859084989,0.04940738262225788,0.04936457408041113,0.04936878443800592,0.008661254107165386,0.008661254107165386,0.005019729245713333,0.0050112181068986544,9.045892884789615E-8
1.919312670114507E-6,0.8856289158642602,0.8352871753373751,0.05038640708434875,0.05034183467624317,0.05034613272192723,0.00863693976515916,0.00863693976515916,0.005005808507035917,0.0049971183667086635,9.408495494690487E-8
1.9583409634436098E-6,0.8837215930265769,0.8324080800908286,0.05135997665070025,0.05131361077257478,0.05131799610063347,0.008612757935022966,0.008612757935022966,0.0049919638266893145,0.004983095437165584,9.777009273777595E-8
2.0363975501018154E-6,0.8799386717183605,0.826697828289768,0.053290988797175524,0.05324094881453737,0.05324550750937755,0.008564786015385416,0.008564786015385416,0.004964499321071178,0.004955276655015242,1.053144386486211E-7
2.1066484780942004E-6,0.8765698603546154,0.8216127258403592,0.05501069171341884,0.054957246890553035,0.05496196026328771,0.008522053585675645,0.008522053585675645,0.0049400351357191015,0.00493049612917721,1.1230036960319716E-7
2.1768994060865854E-6,0.8732344731720121,0.8165781303635882,0.056713403218569595,0.056656462357360084,0.056661329146881004,0.008479733904906181,0.008479733904906181,0.004915807858418705,0.004905954851432733,1.1946847044533057E-7
2.2471503340789705E-6,0.8699320257136661,0.8115933096195388,0.058399369397897444,0.05833884299463086,0.058343861958891456,0.008437820997312762,0.008437820997312762,0.004891814060235116,0.004881649358082212,1.2681538263373078E-7
2.3174012620713555E-6,0.8666620416057598,0.8066575435862247,0.06006883223388132,0.06000463244723802,0.060009802362996724,0.008396308984945292,0.008396308984945292,0.004868050368879577,0.004857576242522136,1.3433781092936494E-7
2.3876521900637405E-6,0.8634240532018331,0.8017701254336136,0.061722029278604,0.061654069895524626,0.061659389558033,0.008355192096389163,0.008355192096389163,0.0048445134730284905,0.004833732159670421,1.4203252763861805E-7
2.4579031180561256E-6,0.860217601654409,0.7969303616322896,0.06335919361682679,0.06328739001826834,0.06329285824093464,0.008314464668305436,0.008314464668305436,0.004821200123119298,0.004810113826811019,1.4989637285742232E-7
2.5281540460485106E-6,0.8570422367993096,0.7921375717788666,0.06498055392435094,0.0649048230515834,0.06491043866563041,0.008274121144360356,0.008274121144360356,0.0047981071308407135,0.004786718023096909,1.579262534135829E-7
2.5984049740408956E-6,0.8538975169813661,0.7873910883326508,0.06658633455632297,0.06650659487796576,0.06651235673209163,0.008234156073222285,0.008234156073222285,0.004775231368078909,0.004763541588491294,1.6611914140757446E-7
