% Model,System_batch.mph
% Version,COMSOL 6.0.0.318
"% Date,""Jul 11 2023, 14:08"""
% Table,Evaluation Group 2 - 
% Ke,KH,Kr,Kdisp,KqH,Ks,Kd,Kc,Kp,KrD,Kph,light,Time,Q,DH,QHD,QHH,prod,Qm,DHp,QH,D,QD
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,6.000000000000001E-5,5.403732144574383E-8,0.9967691400081404,0.9967688266539739,3.1336283198256277E-7,3.133576228208191E-7,3.1336336370145325E-7,0.003044769631477643,0.0030447696314776424,1.8546363647093414E-4,1.8546362315151343E-4,2.9165594933360407E-12
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,6.000000000000001E-5,5.452018734744286E-8,0.9967403740548164,0.9967400432770589,3.3078683644971565E-7,3.307813106492407E-7,3.3078737217136907E-7,0.003069004995064991,0.00306900499506499,1.8995937841850304E-4,1.8995936437552166E-4,3.008463019279879E-12
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,6.000000000000001E-5,5.495476665897199E-8,0.9967144867274578,0.9967141395838541,3.4715307058144254E-7,3.4714724573943276E-7,3.4715360984427135E-7,0.0030907572475563153,0.003090757247556314,1.9406172102767242E-4,1.940617063036795E-4,3.0929722471194146E-12
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,6.000000000000001E-5,5.5389345970501116E-8,0.9966886014549424,0.9966882372365448,3.642282691725084E-7,3.6422213061527347E-7,3.642288119106431E-7,0.0031124496760204417,0.0031124496760204404,1.9822041490462784E-4,1.9822039946858612E-4,3.179302765450388E-12
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,6.000000000000001E-5,5.578046735087733E-8,0.9966653063928107,0.9966649262140498,3.801890100504109E-7,3.801825768070337E-7,3.8018955585933186E-7,0.0031319242087449986,0.0031319242087449973,2.02009023041802E-4,2.0200900693885158E-4,3.2584939452921702E-12
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,6.000000000000001E-5,5.613247659321593E-8,0.996644342214179,0.9966439471767047,3.950480749753779E-7,3.9504136617449043E-7,3.95048623499049E-7,0.0031494117388233722,0.003149411738823371,2.0545595366482238E-4,2.0545593693984846E-4,3.3309894265445766E-12
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,6.000000000000001E-5,5.648448583555452E-8,0.9966233794266137,0.9966229690221936,4.104153843452851E-7,4.104083892946731E-7,4.104159355318901E-7,0.003166859592755579,0.003166859592755577,2.0894015288806328E-4,2.0894013551854803E-4,3.4047218852571466E-12
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,6.000000000000001E-5,5.6801294153659256E-8,0.9966045140551617,0.9966040893981798,4.2466828320850883E-7,4.246610216091748E-7,4.246688367475329E-7,0.0031825304237517375,0.0031825304237517353,2.1210618774221397E-4,2.1210616977383997E-4,3.47209296250599E-12
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,6.000000000000001E-5,5.708642163995352E-8,0.9965875361499749,0.9965870983157187,4.378458691541705E-7,4.378383602362506E-7,4.378464247728404E-7,0.0031966079872714527,0.003196607987271451,2.1498017442047145E-4,2.1498015589752328E-4,3.5335537885821996E-12
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,6.000000000000001E-5,5.7371549126247784E-8,0.9965705591816382,0.9965701078123731,4.5138119817073263E-7,4.5137343430878667E-7,4.5138175582978457E-7,0.003210659301498066,0.003210659301498064,2.1787875806233764E-4,2.1787873896880871E-4,3.595848737233261E-12
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,6.000000000000001E-5,5.762816386391262E-8,0.9965552806749024,0.9965548168284191,4.6385871142903035E-7,4.638507117916149E-7,4.638592708912724E-7,0.0032232841710208423,0.0032232841710208406,2.2050744042535894E-4,2.2050742080504093E-4,3.652595138961719E-12
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,6.000000000000001E-5,5.788477860157746E-8,0.9965400029387428,0.9965395263134958,4.7663777711916885E-7,4.7662953522822885E-7,4.7663833835008705E-7,0.0032358876809594913,0.003235887680959489,2.2315610869732785E-4,2.2315608853664732E-4,3.710027810046319E-12
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,6.000000000000001E-5,5.811573186547581E-8,0.9965262536048055,0.9965257652299605,4.883876533119822E-7,4.883791880327161E-7,4.883882161056972E-7,0.003247213501932009,0.0032472135019320065,2.255561220783519E-4,2.2555610142012297E-4,3.762276978939519E-12
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,6.000000000000001E-5,5.8346685129374166E-8,0.9965125049038255,0.9965120045263014,5.003906163791695E-7,5.003819222364884E-7,5.003911807056101E-7,0.0032585219518466053,0.003258521951846603,2.279723673913351E-4,2.2797234622410405E-4,3.815089807800411E-12
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,6.000000000000001E-5,5.855454306688268E-8,0.996500131588959,0.9964996202006937,5.11401618161165E-7,5.113927135214801E-7,5.114021838418822E-7,0.0032686854599288896,0.003268685459928888,2.301601523323246E-4,2.3016013069754264E-4,3.863080762544251E-12
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,6.000000000000001E-5,5.8762401004391197E-8,0.9964877587933567,0.9964872361827575,5.22624217662387E-7,5.226150979193096E-7,5.226247846713852E-7,0.0032788348474894727,0.0032788348474894714,2.323611153396463E-4,2.323610932276903E-4,3.911533975685419E-12
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,6.000000000000001E-5,5.8949473148148864E-8,0.9964766237003945,0.9964760908158183,5.328984379181182E-7,5.328891207869011E-7,5.328990061008813E-7,0.0032879578398230824,0.00328795783982308,2.343526676792351E-4,2.3435264512989908E-4,3.955518377168865E-12
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,6.000000000000001E-5,5.913654529190653E-8,0.9964654890329315,0.9964649456980722,5.433489686145724E-7,5.433394502353103E-7,5.433495379487834E-7,0.003297069358709892,0.00329706935870989,2.3635491534896007E-4,2.3635489235419025E-4,3.999881372225742E-12
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,6.000000000000001E-5,5.93236174356642E-8,0.9964543547934122,0.9964538008295087,5.539782643702352E-7,5.539685408173101E-7,5.53978834832931E-7,0.003306169387312214,0.003306169387312212,2.3836786783314502E-4,2.3836784438475544E-4,4.044625047844166E-12
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,6.000000000000001E-5,5.969776172317953E-8,0.9964320873219638,0.9964315116737733,5.756630652352925E-7,5.756529219667813E-7,5.756636378989967E-7,0.0033243425545494776,0.003324342554549476,2.424188027681041E-4,2.4241877839295545E-4,4.1350071584345625E-12
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,6.000000000000001E-5,6.007190601069486E-8,0.9964098214923852,0.996409223459295,5.980484959545511E-7,5.980379175192186E-7,5.980490707257543E-7,0.003342472116314647,0.0033424721163146463,2.4651030005945013E-4,2.465102747253694E-4,4.226846626426205E-12
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,6.000000000000001E-5,6.04460502982102E-8,0.9963875573870293,0.9963869362229129,6.211800711291292E-7,6.211690409911904E-7,6.211806479056322E-7,0.0033605562431269654,0.0033605562431269645,2.5064401580716304E-4,2.50643989479754E-4,4.3202150936918915E-12
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,6.000000000000001E-5,6.119433887324086E-8,0.9963430345429563,0.9963423647332178,6.698268486760831E-7,6.698148617451418E-7,6.698274291201162E-7,0.0033965852459629134,0.003396585245962913,2.5904056424715316E-4,2.5904053582224745E-4,4.511701998934471E-12
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,6.000000000000001E-5,6.194262744827151E-8,0.9962985189703173,0.9962977972204944,7.217681697409882E-7,7.217551516085551E-7,7.217687533592438E-7,0.0034324279245105346,0.0034324279245105346,2.6760957652221975E-4,2.6760954584556285E-4,4.709612448867568E-12
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,6.000000000000001E-5,6.343920459833283E-8,0.996209510612839,0.9962086741442524,8.364896770378466E-7,8.364743460922286E-7,8.364902652118802E-7,0.0035035483857654005,0.0035035483857654005,2.8526803161299676E-4,2.852679959155897E-4,5.125444024274473E-12
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,6.000000000000001E-5,6.468150662892808E-8,0.9961356488875178,0.9961347055745065,9.433366720235016E-7,9.433191491951237E-7,9.433372619288456E-7,0.0035620101788240823,0.0035620101788240823,3.0045427169909266E-4,3.004542312733115E-4,5.4913409392198095E-12
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,6.000000000000001E-5,6.592380865952334E-8,0.9960618096688967,0.9960607479789731,1.0617164496362418E-6,1.0616964591086255E-6,1.0617170390271697E-6,0.00361994609022526,0.0036199460902252606,3.1612082143371703E-4,3.161207757129415E-4,5.876714723826474E-12
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,6.000000000000001E-5,6.704188048705907E-8,0.9959953743810264,0.9959941955238405,1.17888656661791E-6,1.1788640964748846E-6,1.1788871532993441E-6,0.0036716358992545054,0.003671635899254505,3.306319621453624E-4,3.3063191112905796E-4,6.240704504413145E-12
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,6.000000000000001E-5,6.804814513184123E-8,0.9959355994637649,0.9959343059107622,1.2935851956775526E-6,1.2935602650521727E-6,1.2935857778081433E-6,0.0037177880629352335,0.0037177880629352335,3.440253205766993E-4,3.440252643266935E-4,6.5825869566740304E-12
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,6.000000000000001E-5,6.905440977662339E-8,0.99587584112568,0.9958744234924484,1.4176684872593604E-6,1.417640860002192E-6,1.417669062526345E-6,0.0037635891053433746,0.003763589105343374,3.577344520009659E-4,3.577343900356705E-4,6.938383021840708E-12
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,6.000000000000001E-5,6.996004795692734E-8,0.9958220732696673,0.9958205354660162,1.5378418918693355E-6,1.5378116207837652E-6,1.5378424587264688E-6,0.0038045085830166908,0.00380450858301669,3.703424858335886E-4,3.70342418283109E-4,7.270767679857981E-12
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,6.000000000000001E-5,7.077512231920089E-8,0.995773694450553,0.9957720412225843,1.6532690944756368E-6,1.6532362558986776E-6,1.6532696517337652E-6,0.003841091004686735,0.0038410910046867345,3.8190803112264063E-4,3.8190795816339207E-4,7.579984882370468E-12
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,6.000000000000001E-5,7.159019668147443E-8,0.9957253276125161,0.9957235516962566,1.7759604702612167E-6,1.7759248738211846E-6,1.7759610157678933E-6,0.0038774404094485955,0.003877440409448595,3.9368008407689083E-4,3.9368000532269144E-4,7.898944539773651E-12
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,6.000000000000001E-5,7.232376360752062E-8,0.9956818079828089,0.9956799151548548,1.8928751218677062E-6,1.8928368712890067E-6,1.8928756547752593E-6,0.003909955098585622,0.003909955098585621,4.0445119769510725E-4,4.0445111337689734E-4,8.19448420747905E-12
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,6.000000000000001E-5,7.305733053356682E-8,0.9956382986126807,0.9956362824326768,2.0162303093846677E-6,2.016189231958558E-6,2.0162308275788013E-6,0.0039422800146831855,0.003942280014683185,4.153889438666987E-4,4.1538885363511256E-4,8.498200238219137E-12
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,6.000000000000001E-5,7.37175407670084E-8,0.9955991491683934,0.995597016247529,2.1329741559986045E-6,2.1329303793685065E-6,2.1329746589862974E-6,0.003971209835050381,0.00397120983505038,4.253750825057815E-4,4.253749866389044E-4,8.778642385994448E-12
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,6.000000000000001E-5,7.437775100044998E-8,0.9955600084624298,0.9955577531547286,2.2553641403651563E-6,2.255317509985975E-6,2.2553646261170704E-6,0.003999985282256821,0.003999985282256821,4.354955638542005E-4,4.354954620401691E-4,9.06591589538787E-12
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,6.000000000000001E-5,7.503796123389156E-8,0.9955208767075072,0.9955184931536777,2.38361358530239E-6,2.3835639392085824E-6,2.3836140516201244E-6,0.004028606073330646,0.004028606073330646,4.4575003152803763E-4,4.4574992344038563E-4,9.360120676884826E-12
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,6.000000000000001E-5,7.563215044398897E-8,0.9954856659507545,0.995483161795706,2.5042179395015067E-6,2.5041654348094313E-6,2.5042183863081587E-6,0.004054232348729138,0.004054232348729139,4.5509330675580603E-4,4.550931927310216E-4,9.630909095663838E-12
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,6.000000000000001E-5,7.622633965408638E-8,0.9954504627789645,0.9954478329411248,2.6299040149710737E-6,2.6298485086297216E-6,2.629904440202335E-6,0.004079732964741524,0.004079732964741523,4.645444931013977E-4,4.645443728517405E-4,9.907463975936866E-12
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,6.000000000000001E-5,7.68205288641838E-8,0.9954152673580307,0.9954125065894809,2.7608381636363644E-6,2.7607795066160952E-6,2.7608385650782484E-6,0.004105107754928408,0.004105107754928407,4.7410325841375385E-4,4.741031316397525E-4,1.0189858423627734E-11
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,6.000000000000001E-5,7.741471807428121E-8,0.9953800798564192,0.9953771827403175,2.8971893156495746E-6,2.897127352784635E-6,2.8971896909298394E-6,0.004130356566245252,0.004130356566245252,4.8376924941601117E-4,4.837691158061661E-4,1.0478165217690779E-11
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,6.000000000000001E-5,7.800890728437862E-8,0.9953449004457683,0.9953418613931725,3.0391295771941576E-6,3.039064147001977E-6,3.0391299237728016E-6,0.004155479258139242,0.004155479258139243,4.935420908170066E-4,4.935419500474473E-4,1.0772457078655908E-11
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,6.000000000000001E-5,7.860309649447603E-8,0.9953097293010916,0.9953065425475781,3.186834436449219E-6,3.186765370939657E-6,3.186834751608334E-6,0.00418047570218159,0.004180475702181592,5.034213850617705E-4,5.034212367958939E-4,1.1072806753363759E-11
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,6.000000000000001E-5,7.919728570457345E-8,0.9952745666008532,0.9952712262030607,3.3404828377297226E-6,3.340409962208621E-6,3.340483118562785E-6,0.004205345781877602,0.0042053457818776036,5.134067122993487E-4,5.134065561874487E-4,1.1379287038506919E-11
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,6.000000000000001E-5,7.979147491467086E-8,0.9952394125269951,0.9952359123591399,3.5002572104779453E-6,3.500180343346421E-6,3.5002574538785564E-6,0.004230089392535146,0.004230089392535147,5.23497630427549E-4,5.234974661064367E-4,1.1691970783826087E-11
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,6.000000000000001E-5,8.038566412476827E-8,0.9952042672649506,0.9952006010153293,3.6663434819863127E-6,3.6662624345362814E-6,3.6663436846363767E-6,0.004254706441151706,0.004254706441151706,5.336936751678721E-4,5.33693502260491E-4,1.201093088857012E-11
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,6.000000000000001E-5,8.097985333486569E-8,0.9951691310036505,0.9951652921711353,3.838931083461999E-6,3.8388456596680914E-6,3.838931241819329E-6,0.004279196846306748,0.004279196846306747,5.43994360155085E-4,5.439941782701188E-4,1.2336240295754176E-11
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,6.000000000000001E-5,8.15740425449631E-8,0.9951340039355249,0.995129985826058,4.018212952619452E-6,4.0181229489274066E-6,4.01821306290478E-6,0.0043035605380550195,0.004303560538055018,5.54399177036279E-4,5.543989857677546E-4,1.2667971985726973E-11
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,6.000000000000001E-5,8.210881283405077E-8,0.9951023975876918,0.9950982122518373,4.185443951762454E-6,4.185349646072228E-6,4.185444015355968E-6,0.004325379474446469,0.004325379474446466,5.63852130472309E-4,5.638519303997084E-4,1.2972078724477132E-11
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,6.000000000000001E-5,8.264358312313844E-8,0.9950707989883552,0.9950664407011215,4.358400124490064E-6,4.35830133994394E-6,4.358400137938116E-6,0.004347095690551099,0.004347095690551096,5.733886055229568E-4,5.733883962941577E-4,1.3281499233694812E-11
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,6.000000000000001E-5,8.317835341222611E-8,0.995039208286216,0.9950346711735291,4.5372305594165115E-6,4.537127113171585E-6,4.537230519061797E-6,0.004368709158359834,0.004368709158359829,5.830081833252261E-4,5.830079645764895E-4,1.3596287205391217E-11
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,6.000000000000001E-5,8.371312370131378E-8,0.9950076256314965,0.9950029036686755,4.7220858696453895E-6,4.721977572755196E-6,4.722085771617737E-6,0.004390219857414181,0.004390219857414176,5.92710432895039E-4,5.92710204250791E-4,1.391649604788403E-11
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,6.000000000000001E-5,8.424789399040145E-8,0.9949760511764478,0.9949711381861721,4.913118701298631E-6,4.913005358573294E-6,4.913118541504759E-6,0.004411627774545858,0.004411627774545852,6.024949098634586E-4,6.024946709360316E-4,1.4242179076454228E-11
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,6.000000000000001E-5,8.478266427948912E-8,0.9949444850755153,0.9949393747256255,5.110483899136784E-6,5.110365308994757E-6,5.1104836732494326E-6,0.004432932903745623,0.004432932903745618,6.123611561115196E-4,6.123609065008772E-4,1.4573389574364458E-11
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,6.000000000000001E-5,8.531743456857679E-8,0.9949129274853878,0.9949076132866377,5.31433855710094E-6,5.31421451141665E-6,5.31433826054749E-6,0.004454135246074914,0.004454135246074909,6.223086997071917E-4,6.22308439000647E-4,1.4910180810696613E-11
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,6.000000000000001E-5,8.585220485766446E-8,0.99488137856501,0.9948758538688057,5.5248420297531155E-6,5.524712313701968E-6,5.524841657703748E-6,0.004475234809591446,0.0044752348095914414,6.323370549455805E-4,6.323367827175097E-4,1.5252606043822647E-11
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,6.000000000000001E-5,8.638697514675213E-8,0.99484983847558,0.9948440964717211,5.742155929948984E-6,5.7420203218502235E-6,5.742155477304357E-6,0.004496231609279176,0.004496231609279173,6.424457224260393E-4,6.424454382375919E-4,1.5600718520111915E-11
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,6.000000000000001E-5,8.69217454358398E-8,0.9948183073805407,0.9948123410949706,5.966444121187637E-6,5.9663023923452245E-6,5.9664435825660925E-6,0.004517125666979431,0.004517125666979429,6.526341891440751E-4,6.526338925428812E-4,1.5954571471075616E-11
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,6.000000000000001E-5,8.745651572492747E-8,0.9947867854455705,0.9947805877381358,6.197872707450892E-6,6.19772462199249E-6,6.1978720771751755E-6,0.004537917011322142,0.00453791701132214,6.629019285906676E-4,6.629016191105434E-4,1.6314218110015075E-11
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,6.000000000000001E-5,8.799128601401514E-8,0.994755272838571,0.9947488364007929,6.4366100214667306E-6,6.436455336180834E-6,6.436609293550197E-6,0.004558605677656861,0.004558605677656858,6.732484008565387E-4,6.73248078017187E-4,1.667971162852976E-11
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,6.000000000000001E-5,8.852605630310281E-8,0.9947237697296539,0.9947170870825127,6.682826611705636E-6,6.68266507587687E-6,6.682825779837955E-6,0.004579191707983455,0.004579191707983452,6.836730527405423E-4,6.836727160472526E-4,1.7051105193003493E-11
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,6.000000000000001E-5,8.906082659219048E-8,0.9946922762911269,0.9946853397828608,6.936695228210368E-6,6.936526583453008E-6,6.936694285742691E-6,0.004599675150882465,0.004599675150882463,6.941753178618913E-4,6.941749668052365E-4,1.7428451941108672E-11
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,6.000000000000001E-5,8.959559688127815E-8,0.9946607926974784,0.994653594501397,7.1983908072907735E-6,7.19821478738049E-6,7.198389747220361E-6,0.004620056061445129,0.0046200560614451285,7.047546167761201E-4,7.047542508316507E-4,1.781180497834175E-11
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,6.000000000000001E-5,9.013036717036582E-8,0.994629319125361,0.9946218512376759,7.468090455092723E-6,7.467906785796599E-6,7.468089270047025E-6,0.0046403345012031,0.004640334501203099,7.154103570947363E-4,7.154099757226715E-4,1.820121737459458E-11
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,6.000000000000001E-5,9.066513745945349E-8,0.9945978557535733,0.9945901099912461,7.745973430043292E-6,7.74578182894814E-6,7.745972112263445E-6,0.00466051053805786,0.00466051053805786,7.261419336085356E-4,7.261415362534539E-4,1.8596742160763207E-11
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,6.000000000000001E-5,9.119990774854116E-8,0.9945664027630424,0.9945583707616508,8.03222112417246E-6,8.032021300511482E-6,8.03221966549621E-6,0.004680584246209872,0.004680584246209872,7.369487284145606E-4,7.369483145050872E-4,1.8998432325394767E-11
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,6.000000000000001E-5,9.173467803762883E-8,0.994534960336803,0.9945266335484274,8.32701704331158E-6,8.326808697789372E-6,8.327015435155615E-6,0.004700555706087472,0.004700555706087472,7.478301110466799E-4,7.47829679995172E-4,1.940634081137275E-11
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,6.000000000000001E-5,9.22694483267165E-8,0.9945035286599765,0.9944948983511075,8.630546786169258E-6,8.630329610785254E-6,8.630545019510926E-6,0.004720425004275538,0.004720425004275538,7.587854386097645E-4,7.587849898119949E-4,1.9820520512640854E-11
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,6.000000000000001E-5,9.280421861580417E-8,0.994472107919749,0.9944631651692166,8.942998022286111E-6,8.942771700156432E-6,8.942996087644496E-6,0.004740192233443937,0.004740192233443937,7.698140559174398E-4,7.698135887522782E-4,2.0241024270965488E-11
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,6.000000000000001E-5,9.333898890489184E-8,0.9944406983053486,0.9944314340022745,9.264560468870497E-6,9.264324674048297E-6,9.264558356286873E-6,0.004759857492275795,0.004759857492275795,7.809152956333833E-4,7.809148094624762E-4,2.0667904872737106E-11
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,6.000000000000001E-5,9.387375919397951E-8,0.9944093000080202,0.9943997048497948,9.595425866518188E-6,9.595180263812526E-6,9.59542356553584E-6,0.004779420885395579,0.00477942088539558,7.92088478416141E-4,7.920879725835901E-4,2.1101215045810403E-11
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,6.000000000000001E-5,9.440852948306719E-8,0.9943779132210002,0.9943679777112852,9.935787953819772E-6,9.935532198613027E-6,9.935785453463103E-6,0.004798882523297046,0.004798882523297047,8.033329130674318E-4,8.033323868994702E-4,2.1541007456383497E-11
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,6.000000000000001E-5,9.494329977215486E-8,0.9943465381394909,0.994336252586247,1.0285842440860226E-5,1.0285576178924124E-5,1.0285839729613228E-5,0.004818242522271043,0.004818242522271044,8.146478966839059E-4,8.146473494885741E-4,2.1987334705916085E-11
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,6.000000000000001E-5,9.547807006124253E-8,0.9943151749606314,0.9943045294741757,1.0645786981616136E-5,1.0645509848926423E-5,1.0645784047400132E-5,0.004837501004333203,0.004837501004333206,8.260327148123236E-4,8.260321458791427E-4,2.244024932808676E-11
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,6.000000000000001E-5,9.60128403503302E-8,0.9942838238834695,0.9942728083745601,1.1015821145256616E-5,1.1015532767806409E-5,1.1015817975407318E-5,0.0048566580971515505,0.004856658097151553,8.374866416081152E-4,8.374860502077601E-4,2.2899803785789415E-11
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,6.000000000000001E-5,9.654761063941787E-8,0.9942524851089329,0.994241089286883,1.1396146386354943E-5,1.139584637996683E-5,1.139614296759878E-5,0.0048757139339740165,0.00487571393397402,8.490089399972841E-4,8.490083253812544E-4,2.336605046816881E-11
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,6.000000000000001E-5,9.708238092850554E-8,0.9942211588397966,0.9942093722106208,1.1786966014018701E-5,1.1786653984155606E-5,1.1786962332448392E-5,0.0048946686535559095,0.004894668653555913,8.605988618416111E-4,8.60598223241902E-4,2.383904168769539E-11
1000000000,1000000000,1000000000,1000000000,2000,3,0.05,1,0.001,1000000000,1.0E-5,6.000000000000001E-5,9.761715121759321E-8,0.9941898452806511,0.9941776571452432,1.218848515994693E-5,1.218816070152183E-5,1.2188481200996344E-5,0.0049135224000873435,0.004913522400087348,8.722556481071154E-4,8.722549847358883E-4,2.431882967727924E-11
